"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Bregman, Alex","608324","2026","614","443",0.255,0.244,0.01100000000000001,0.422,0.372,0.04999999999999999,0.337,0.315,0.02200000000000002
"Crow-Armstrong, Pete","691718","2026","613","371",0.283,0.257,0.025999999999999968,0.577,0.496,0.08099999999999996,0.405,0.368,0.03700000000000003
"Herrera, Iván","671056","2026","612","407",0.243,0.247,-0.0040000000000000036,0.375,0.372,0.0030000000000000027,0.33,0.33,0
"Henderson, Gunnar","683002","2026","610","412",0.223,0.245,-0.021999999999999992,0.408,0.401,0.006999999999999951,0.313,0.32,-0.007000000000000006
"Busch, Michael","683737","2026","607","378",0.239,0.23,0.00899999999999998,0.391,0.4,-0.009000000000000008,0.332,0.33,0.0020000000000000018
"Reynolds, Bryan","668804","2026","601","369",0.262,0.248,0.014000000000000012,0.421,0.432,-0.01100000000000001,0.351,0.349,0.0020000000000000018
"Olson, Matt","621566","2026","596","384",0.258,0.251,0.007000000000000006,0.527,0.522,0.0050000000000000044,0.367,0.362,0.0050000000000000044
"Tatis Jr., Fernando","665487","2026","595","425",0.282,0.296,-0.014000000000000012,0.439,0.483,-0.043999999999999984,0.343,0.373,-0.02999999999999997
"Stewart, Sal","701398","2026","595","404",0.266,0.256,0.010000000000000009,0.489,0.481,0.008000000000000007,0.354,0.35,0.0040000000000000036
"Alonso, Pete","624413","2026","594","375",0.27,0.285,-0.014999999999999958,0.503,0.546,-0.04300000000000004,0.372,0.392,-0.020000000000000018
"McGonigle, Kevin","805808","2026","594","428",0.276,0.262,0.014000000000000012,0.418,0.435,-0.017000000000000015,0.354,0.352,0.0020000000000000018
"Caminero, Junior","691406","2026","593","412",0.282,0.275,0.006999999999999951,0.539,0.499,0.040000000000000036,0.386,0.367,0.019000000000000017
"Alvarez, Yordan","670541","2026","592","388",0.318,0.326,-0.008000000000000007,0.608,0.663,-0.05500000000000005,0.431,0.453,-0.02200000000000002
"Vargas, Miguel","678246","2026","591","395",0.249,0.268,-0.019000000000000017,0.49,0.519,-0.029000000000000026,0.368,0.389,-0.02100000000000002
"Neto, Zach","687263","2026","590","347",0.236,0.208,0.027999999999999997,0.433,0.405,0.02799999999999997,0.329,0.306,0.02300000000000002
"Turner, Trea","607208","2026","589","420",0.243,0.243,0,0.381,0.364,0.017000000000000015,0.297,0.293,0.0040000000000000036
"Schwarber, Kyle","656941","2026","588","302",0.244,0.239,0.0050000000000000044,0.527,0.497,0.030000000000000027,0.378,0.366,0.01200000000000001
"Hoerner, Nico","663538","2026","588","489",0.263,0.3,-0.03699999999999998,0.356,0.376,-0.020000000000000018,0.3,0.324,-0.02400000000000002
"Wetherholt, JJ","802139","2026","586","412",0.242,0.258,-0.016000000000000014,0.37,0.44,-0.07,0.322,0.352,-0.02999999999999997
"Harper, Bryce","547180","2026","586","366",0.266,0.275,-0.009000000000000008,0.503,0.502,0.0010000000000000009,0.384,0.392,-0.008000000000000007
"Abreu, Wilyer","677800","2026","585","400",0.257,0.258,-0.0010000000000000009,0.469,0.479,-0.010000000000000009,0.347,0.353,-0.006000000000000005
"Albies, Ozzie","645277","2026","584","452",0.254,0.232,0.021999999999999992,0.413,0.355,0.057999999999999996,0.314,0.286,0.028000000000000025
"Devers, Rafael","646240","2026","582","372",0.251,0.233,0.017999999999999988,0.485,0.451,0.033999999999999975,0.349,0.33,0.01899999999999996
"Ohtani, Shohei","660271","2026","582","360",0.28,0.292,-0.011999999999999955,0.529,0.563,-0.03399999999999992,0.383,0.402,-0.019000000000000017
"Díaz, Yandy","650490","2026","582","441",0.303,0.288,0.015000000000000013,0.465,0.449,0.016000000000000014,0.364,0.356,0.008000000000000007
"Carroll, Corbin","682998","2026","581","377",0.244,0.253,-0.009000000000000008,0.479,0.447,0.03199999999999997,0.353,0.348,0.0050000000000000044
"Bichette, Bo","666182","2026","580","435",0.263,0.277,-0.014000000000000012,0.39,0.412,-0.021999999999999964,0.308,0.323,-0.015000000000000013
"Aranda, Jonathan","666018","2026","579","376",0.278,0.262,0.016000000000000014,0.421,0.444,-0.02300000000000002,0.345,0.348,-0.0030000000000000027
"Lopez, Otto","672640","2026","579","470",0.305,0.282,0.02300000000000002,0.444,0.424,0.020000000000000018,0.34,0.325,0.015000000000000013
"Burleson, Alec","676475","2026","578","428",0.288,0.296,-0.008000000000000007,0.476,0.529,-0.05300000000000005,0.359,0.38,-0.02100000000000002
"Ward, Taylor","621493","2026","577","352",0.229,0.243,-0.013999999999999985,0.32,0.367,-0.046999999999999986,0.317,0.338,-0.02100000000000002
"Perdomo, Geraldo","672695","2026","575","421",0.255,0.259,-0.0040000000000000036,0.374,0.35,0.02400000000000002,0.332,0.329,0.0030000000000000027
"Turang, Brice","668930","2026","574","358",0.255,0.251,0.0040000000000000036,0.428,0.423,0.0050000000000000044,0.342,0.338,0.0040000000000000036
"Edwards, Xavier","669364","2026","574","432",0.282,0.261,0.020999999999999963,0.376,0.36,0.016000000000000014,0.327,0.313,0.014000000000000012
"Machado, Manny","592518","2026","573","382",0.214,0.245,-0.031,0.399,0.421,-0.021999999999999964,0.307,0.329,-0.02200000000000002
"Freeman, Freddie","518692","2026","572","416",0.304,0.3,0.0040000000000000036,0.461,0.483,-0.021999999999999964,0.366,0.374,-0.008000000000000007
"Walker, Jordan","691023","2026","572","386",0.285,0.273,0.011999999999999955,0.496,0.483,0.013000000000000012,0.363,0.352,0.01100000000000001
"Lile, Daylen","695734","2026","569","420",0.252,0.26,-0.008000000000000007,0.428,0.435,-0.007000000000000006,0.317,0.324,-0.007000000000000006
"Abrams, CJ","682928","2026","565","368",0.267,0.246,0.02100000000000002,0.506,0.428,0.07800000000000001,0.364,0.33,0.033999999999999975
"Arraez, Luis","650333","2026","563","508",0.317,0.291,0.026000000000000023,0.433,0.381,0.05199999999999999,0.337,0.307,0.030000000000000027
"Rice, Ben","700250","2026","563","349",0.254,0.265,-0.01100000000000001,0.527,0.51,0.017000000000000015,0.375,0.375,0
