"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Henderson, Gunnar","683002","2026","535","357",0.212,0.236,-0.023999999999999994,0.382,0.386,-0.0040000000000000036,0.297,0.31,-0.013000000000000012
"Wood, James","695578","2026","535","288",0.265,0.275,-0.010000000000000009,0.535,0.585,-0.04999999999999993,0.395,0.419,-0.023999999999999966
"Bregman, Alex","608324","2026","532","382",0.249,0.241,0.008000000000000007,0.381,0.356,0.025000000000000022,0.32,0.308,0.01200000000000001
"Busch, Michael","683737","2026","531","335",0.248,0.237,0.01100000000000001,0.395,0.408,-0.012999999999999956,0.337,0.336,0.0010000000000000009
"Ward, Taylor","621493","2026","529","328",0.242,0.248,-0.006000000000000005,0.342,0.377,-0.034999999999999976,0.329,0.342,-0.013000000000000012
"Crow-Armstrong, Pete","691718","2026","527","310",0.286,0.256,0.02999999999999997,0.544,0.472,0.07200000000000006,0.398,0.365,0.03300000000000003
"Herrera, Iván","671056","2026","526","357",0.252,0.25,0.0020000000000000018,0.396,0.378,0.018000000000000016,0.338,0.331,0.007000000000000006
"Tatis Jr., Fernando","665487","2026","522","370",0.28,0.286,-0.00599999999999995,0.414,0.454,-0.040000000000000036,0.334,0.358,-0.023999999999999966
"Reynolds, Bryan","668804","2026","522","315",0.268,0.247,0.02100000000000002,0.443,0.431,0.01200000000000001,0.362,0.351,0.01100000000000001
"Olson, Matt","621566","2026","521","334",0.266,0.248,0.018000000000000016,0.549,0.516,0.03300000000000003,0.378,0.361,0.017000000000000015
"Alvarez, Yordan","670541","2026","521","344",0.323,0.332,-0.009000000000000008,0.626,0.688,-0.061999999999999944,0.44,0.464,-0.02400000000000002
"Neto, Zach","687263","2026","520","297",0.223,0.198,0.024999999999999994,0.413,0.389,0.023999999999999966,0.317,0.298,0.019000000000000017
"Bichette, Bo","666182","2026","516","387",0.264,0.275,-0.01100000000000001,0.378,0.405,-0.027000000000000024,0.303,0.319,-0.016000000000000014
"Caminero, Junior","691406","2026","516","355",0.277,0.274,0.0030000000000000027,0.549,0.512,0.03700000000000003,0.388,0.373,0.015000000000000013
"Turner, Trea","607208","2026","516","371",0.248,0.251,-0.0030000000000000027,0.4,0.378,0.02200000000000002,0.304,0.299,0.0050000000000000044
"Hoerner, Nico","663538","2026","515","425",0.26,0.298,-0.03799999999999998,0.363,0.376,-0.013000000000000012,0.304,0.325,-0.02100000000000002
"McGonigle, Kevin","805808","2026","515","369",0.286,0.261,0.024999999999999967,0.428,0.423,0.0050000000000000044,0.364,0.351,0.013000000000000012
"Alonso, Pete","624413","2026","515","323",0.252,0.276,-0.02400000000000002,0.47,0.531,-0.061000000000000054,0.353,0.385,-0.03200000000000003
"Wetherholt, JJ","802139","2026","512","361",0.247,0.258,-0.01100000000000001,0.384,0.438,-0.05399999999999999,0.33,0.354,-0.023999999999999966
"Turang, Brice","668930","2026","512","319",0.27,0.257,0.013000000000000012,0.454,0.438,0.016000000000000014,0.356,0.345,0.01100000000000001
"Albies, Ozzie","645277","2026","511","396",0.258,0.232,0.025999999999999995,0.43,0.358,0.07200000000000001,0.321,0.286,0.03500000000000003
"Harper, Bryce","547180","2026","510","321",0.254,0.273,-0.019000000000000017,0.498,0.507,-0.009000000000000008,0.372,0.389,-0.017000000000000015
"Vargas, Miguel","678246","2026","509","343",0.235,0.26,-0.025000000000000022,0.467,0.507,-0.03999999999999998,0.351,0.38,-0.029000000000000026
"Schwarber, Kyle","656941","2026","508","250",0.25,0.24,0.010000000000000009,0.538,0.501,0.03700000000000003,0.389,0.373,0.016000000000000014
"Pages, Andy","681624","2026","508","357",0.27,0.268,0.0020000000000000018,0.457,0.436,0.02100000000000002,0.345,0.337,0.007999999999999952
"Stewart, Sal","701398","2026","506","339",0.255,0.247,0.008000000000000007,0.475,0.468,0.006999999999999951,0.346,0.345,0.0010000000000000009
"Marte, Ketel","606466","2026","505","385",0.247,0.278,-0.031000000000000028,0.441,0.469,-0.02799999999999997,0.323,0.349,-0.025999999999999968
"Devers, Rafael","646240","2026","503","319",0.247,0.232,0.014999999999999986,0.472,0.443,0.02899999999999997,0.339,0.325,0.014000000000000012
"Carroll, Corbin","682998","2026","503","326",0.241,0.248,-0.007000000000000006,0.466,0.438,0.028000000000000025,0.346,0.342,0.003999999999999948
"Aranda, Jonathan","666018","2026","502","323",0.288,0.266,0.021999999999999964,0.436,0.452,-0.016000000000000014,0.356,0.356,0
"Burleson, Alec","676475","2026","501","372",0.284,0.297,-0.013000000000000012,0.48,0.539,-0.05900000000000005,0.358,0.385,-0.027000000000000024
"Perdomo, Geraldo","672695","2026","501","362",0.244,0.249,-0.0050000000000000044,0.374,0.342,0.03199999999999997,0.33,0.327,0.0030000000000000027
"Abreu, Wilyer","677800","2026","500","344",0.253,0.258,-0.0050000000000000044,0.457,0.483,-0.025999999999999968,0.338,0.352,-0.013999999999999957
"Díaz, Yandy","650490","2026","500","375",0.302,0.288,0.014000000000000012,0.463,0.449,0.014000000000000012,0.363,0.358,0.0050000000000000044
"Ohtani, Shohei","660271","2026","500","310",0.294,0.297,-0.0030000000000000027,0.544,0.571,-0.026999999999999913,0.394,0.408,-0.013999999999999957
"Lopez, Otto","672640","2026","499","405",0.318,0.284,0.03400000000000003,0.47,0.425,0.044999999999999984,0.354,0.325,0.02899999999999997
"Arraez, Luis","650333","2026","498","445",0.316,0.283,0.03300000000000003,0.436,0.371,0.065,0.339,0.302,0.03700000000000003
"Edwards, Xavier","669364","2026","498","374",0.284,0.265,0.01899999999999996,0.39,0.369,0.02100000000000002,0.334,0.319,0.015000000000000013
"Abrams, CJ","682928","2026","498","331",0.287,0.262,0.024999999999999967,0.544,0.46,0.08400000000000002,0.385,0.348,0.03700000000000003
