"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Bregman, Alex","608324","2026","610","440",0.255,0.244,0.01100000000000001,0.422,0.372,0.04999999999999999,0.337,0.315,0.02200000000000002
"Crow-Armstrong, Pete","691718","2026","608","367",0.282,0.254,0.02799999999999997,0.567,0.484,0.08299999999999996,0.401,0.364,0.03700000000000003
"Herrera, Iván","671056","2026","607","402",0.242,0.247,-0.0050000000000000044,0.373,0.372,0.0010000000000000009,0.329,0.331,-0.0020000000000000018
"Henderson, Gunnar","683002","2026","606","408",0.217,0.242,-0.024999999999999994,0.388,0.393,-0.0050000000000000044,0.304,0.316,-0.01200000000000001
"Busch, Michael","683737","2026","603","378",0.241,0.232,0.00899999999999998,0.394,0.403,-0.009000000000000008,0.334,0.332,0.0020000000000000018
"Reynolds, Bryan","668804","2026","596","366",0.261,0.247,0.014000000000000012,0.421,0.431,-0.010000000000000009,0.35,0.348,0.0020000000000000018
"Olson, Matt","621566","2026","591","380",0.259,0.25,0.009000000000000008,0.53,0.52,0.010000000000000009,0.368,0.362,0.006000000000000005
"Tatis Jr., Fernando","665487","2026","591","421",0.284,0.297,-0.013000000000000012,0.442,0.485,-0.04299999999999998,0.345,0.374,-0.029000000000000026
"Alonso, Pete","624413","2026","590","373",0.269,0.283,-0.013999999999999957,0.503,0.545,-0.04200000000000004,0.37,0.39,-0.020000000000000018
"Stewart, Sal","701398","2026","590","400",0.265,0.257,0.008000000000000007,0.484,0.479,0.0050000000000000044,0.352,0.35,0.0020000000000000018
"Neto, Zach","687263","2026","590","347",0.236,0.208,0.027999999999999997,0.433,0.405,0.02799999999999997,0.328,0.306,0.02200000000000002
"McGonigle, Kevin","805808","2026","590","424",0.276,0.262,0.014000000000000012,0.419,0.436,-0.017000000000000015,0.355,0.353,0.0020000000000000018
"Caminero, Junior","691406","2026","588","410",0.28,0.273,0.007000000000000006,0.533,0.493,0.040000000000000036,0.383,0.364,0.019000000000000017
"Vargas, Miguel","678246","2026","587","393",0.249,0.269,-0.020000000000000018,0.492,0.522,-0.030000000000000027,0.369,0.391,-0.02200000000000002
"Alvarez, Yordan","670541","2026","587","384",0.321,0.329,-0.008000000000000007,0.615,0.668,-0.05300000000000005,0.435,0.457,-0.02200000000000002
"Wetherholt, JJ","802139","2026","586","412",0.242,0.258,-0.016000000000000014,0.37,0.44,-0.07,0.322,0.352,-0.02999999999999997
"Hoerner, Nico","663538","2026","584","486",0.26,0.299,-0.03899999999999998,0.355,0.375,-0.020000000000000018,0.299,0.324,-0.025000000000000022
"Turner, Trea","607208","2026","584","416",0.243,0.245,-0.0020000000000000018,0.381,0.366,0.015000000000000013,0.297,0.293,0.0040000000000000036
"Schwarber, Kyle","656941","2026","583","299",0.244,0.238,0.006000000000000005,0.53,0.498,0.03200000000000003,0.379,0.366,0.013000000000000012
"Devers, Rafael","646240","2026","582","372",0.251,0.233,0.017999999999999988,0.485,0.451,0.033999999999999975,0.349,0.33,0.01899999999999996
"Abreu, Wilyer","677800","2026","581","397",0.254,0.256,-0.0020000000000000018,0.467,0.479,-0.011999999999999955,0.345,0.352,-0.007000000000000006
"Carroll, Corbin","682998","2026","581","377",0.244,0.253,-0.009000000000000008,0.479,0.447,0.03199999999999997,0.353,0.348,0.0050000000000000044
"Harper, Bryce","547180","2026","581","363",0.265,0.276,-0.01100000000000001,0.502,0.505,-0.0030000000000000027,0.383,0.394,-0.01100000000000001
"Albies, Ozzie","645277","2026","580","450",0.254,0.233,0.02099999999999999,0.414,0.358,0.055999999999999994,0.315,0.287,0.028000000000000025
"Ohtani, Shohei","660271","2026","577","357",0.283,0.292,-0.009000000000000008,0.535,0.565,-0.029999999999999916,0.386,0.403,-0.017000000000000015
"Díaz, Yandy","650490","2026","577","437",0.304,0.287,0.017000000000000015,0.467,0.448,0.019000000000000017,0.365,0.355,0.010000000000000009
"Bichette, Bo","666182","2026","576","432",0.26,0.276,-0.016000000000000014,0.387,0.412,-0.024999999999999967,0.305,0.322,-0.017000000000000015
"Perdomo, Geraldo","672695","2026","575","421",0.255,0.259,-0.0040000000000000036,0.374,0.35,0.02400000000000002,0.332,0.329,0.0030000000000000027
"Ward, Taylor","621493","2026","574","351",0.23,0.243,-0.012999999999999984,0.321,0.367,-0.045999999999999985,0.318,0.337,-0.019000000000000017
"Lopez, Otto","672640","2026","574","466",0.306,0.283,0.02300000000000002,0.44,0.422,0.018000000000000016,0.339,0.325,0.014000000000000012
"Aranda, Jonathan","666018","2026","574","372",0.279,0.263,0.016000000000000014,0.424,0.445,-0.02100000000000002,0.346,0.349,-0.0030000000000000027
"Burleson, Alec","676475","2026","573","424",0.288,0.296,-0.008000000000000007,0.478,0.529,-0.051000000000000045,0.359,0.38,-0.02100000000000002
"Edwards, Xavier","669364","2026","572","431",0.283,0.261,0.021999999999999964,0.377,0.361,0.016000000000000014,0.327,0.313,0.014000000000000012
"Turang, Brice","668930","2026","569","355",0.255,0.251,0.0040000000000000036,0.428,0.422,0.006000000000000005,0.341,0.337,0.0040000000000000036
"Freeman, Freddie","518692","2026","568","414",0.301,0.298,0.0030000000000000027,0.457,0.481,-0.023999999999999966,0.362,0.371,-0.009000000000000008
"Machado, Manny","592518","2026","568","380",0.214,0.245,-0.031,0.4,0.422,-0.021999999999999964,0.307,0.33,-0.02300000000000002
"Walker, Jordan","691023","2026","568","384",0.288,0.274,0.013999999999999957,0.5,0.486,0.014000000000000012,0.365,0.354,0.01100000000000001
"Lile, Daylen","695734","2026","565","416",0.252,0.259,-0.007000000000000006,0.429,0.435,-0.006000000000000005,0.318,0.324,-0.006000000000000005
"Rice, Ben","700250","2026","563","349",0.254,0.265,-0.01100000000000001,0.527,0.51,0.017000000000000015,0.375,0.375,0
"Arraez, Luis","650333","2026","562","507",0.317,0.291,0.026000000000000023,0.433,0.381,0.05199999999999999,0.338,0.308,0.030000000000000027
"Abrams, CJ","682928","2026","561","367",0.269,0.248,0.02100000000000002,0.51,0.431,0.07900000000000001,0.367,0.332,0.034999999999999976
"Lowe, Brandon","664040","2026","558","338",0.249,0.233,0.015999999999999986,0.475,0.421,0.05399999999999999,0.342,0.32,0.02200000000000002
"Merrill, Jackson","701538","2026","558","383",0.239,0.258,-0.019000000000000017,0.42,0.47,-0.04999999999999999,0.308,0.335,-0.027000000000000024
"Rafaela, Ceddanne","678882","2026","554","414",0.284,0.248,0.035999999999999976,0.449,0.359,0.09000000000000002,0.334,0.283,0.051000000000000045
"Happ, Ian","664023","2026","554","309",0.218,0.202,0.015999999999999986,0.421,0.395,0.025999999999999968,0.327,0.311,0.016000000000000014
"Arozarena, Randy","668227","2026","552","359",0.271,0.259,0.01200000000000001,0.457,0.415,0.04200000000000004,0.364,0.347,0.017000000000000015
"Nimmo, Brandon","607043","2026","550","382",0.262,0.279,-0.017000000000000015,0.423,0.474,-0.05099999999999999,0.328,0.356,-0.02799999999999997
"Pages, Andy","681624","2026","550","391",0.272,0.272,0,0.458,0.438,0.020000000000000018,0.346,0.34,0.00599999999999995
"Adell, Jo","666176","2026","549","374",0.236,0.257,-0.02100000000000002,0.401,0.45,-0.04899999999999999,0.303,0.329,-0.026000000000000023
