"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Bregman, Alex","608324","2026","620","449",0.258,0.245,0.013000000000000012,0.44,0.377,0.063,0.344,0.317,0.02699999999999997
"Crow-Armstrong, Pete","691718","2026","618","375",0.282,0.259,0.022999999999999965,0.573,0.497,0.07599999999999996,0.403,0.369,0.03400000000000003
"Henderson, Gunnar","683002","2026","614","416",0.223,0.245,-0.021999999999999992,0.407,0.399,0.007999999999999952,0.312,0.319,-0.007000000000000006
"Busch, Michael","683737","2026","613","382",0.239,0.23,0.00899999999999998,0.391,0.399,-0.008000000000000007,0.332,0.33,0.0020000000000000018
"Herrera, Iván","671056","2026","612","407",0.243,0.247,-0.0040000000000000036,0.375,0.372,0.0030000000000000027,0.33,0.33,0
"Reynolds, Bryan","668804","2026","601","369",0.262,0.248,0.014000000000000012,0.421,0.432,-0.01100000000000001,0.351,0.349,0.0020000000000000018
"Tatis Jr., Fernando","665487","2026","600","430",0.281,0.296,-0.014999999999999958,0.438,0.482,-0.043999999999999984,0.342,0.373,-0.030999999999999972
"Olson, Matt","621566","2026","600","387",0.256,0.25,0.006000000000000005,0.523,0.519,0.0040000000000000036,0.364,0.36,0.0040000000000000036
"Stewart, Sal","701398","2026","599","408",0.266,0.257,0.009000000000000008,0.489,0.484,0.0050000000000000044,0.354,0.351,0.0030000000000000027
"McGonigle, Kevin","805808","2026","598","432",0.274,0.263,0.01100000000000001,0.415,0.436,-0.02100000000000002,0.352,0.353,-0.0010000000000000009
"Alonso, Pete","624413","2026","598","377",0.268,0.284,-0.01599999999999996,0.5,0.545,-0.04500000000000004,0.371,0.392,-0.02100000000000002
"Caminero, Junior","691406","2026","597","415",0.282,0.273,0.008999999999999952,0.536,0.497,0.039000000000000035,0.385,0.365,0.020000000000000018
"Vargas, Miguel","678246","2026","596","398",0.249,0.269,-0.020000000000000018,0.488,0.519,-0.031000000000000028,0.368,0.389,-0.02100000000000002
"Alvarez, Yordan","670541","2026","596","391",0.318,0.326,-0.008000000000000007,0.607,0.661,-0.05400000000000005,0.43,0.452,-0.02200000000000002
"Neto, Zach","687263","2026","595","349",0.236,0.208,0.027999999999999997,0.432,0.403,0.02899999999999997,0.329,0.306,0.02300000000000002
"Turner, Trea","607208","2026","593","422",0.241,0.242,-0.0010000000000000009,0.378,0.363,0.015000000000000013,0.297,0.292,0.0050000000000000044
"Schwarber, Kyle","656941","2026","592","305",0.243,0.238,0.0050000000000000044,0.524,0.495,0.029000000000000026,0.377,0.364,0.013000000000000012
"Hoerner, Nico","663538","2026","592","492",0.263,0.3,-0.03699999999999998,0.362,0.377,-0.015000000000000013,0.303,0.325,-0.02200000000000002
"Harper, Bryce","547180","2026","590","370",0.268,0.276,-0.008000000000000007,0.505,0.504,0.0010000000000000009,0.385,0.393,-0.008000000000000007
"Abreu, Wilyer","677800","2026","590","403",0.254,0.255,-0.0010000000000000009,0.464,0.475,-0.010999999999999954,0.344,0.35,-0.006000000000000005
"Albies, Ozzie","645277","2026","588","456",0.254,0.232,0.021999999999999992,0.412,0.356,0.055999999999999994,0.314,0.286,0.028000000000000025
"Díaz, Yandy","650490","2026","587","443",0.3,0.284,0.016000000000000014,0.461,0.443,0.018000000000000016,0.361,0.351,0.010000000000000009
"Devers, Rafael","646240","2026","587","374",0.252,0.234,0.017999999999999988,0.49,0.456,0.033999999999999975,0.352,0.333,0.01899999999999996
"Wetherholt, JJ","802139","2026","586","412",0.242,0.256,-0.014000000000000012,0.37,0.438,-0.068,0.322,0.351,-0.02899999999999997
"Carroll, Corbin","682998","2026","586","382",0.244,0.251,-0.007000000000000006,0.476,0.443,0.032999999999999974,0.352,0.346,0.006000000000000005
"Bichette, Bo","666182","2026","584","438",0.263,0.276,-0.013000000000000012,0.391,0.411,-0.019999999999999962,0.308,0.322,-0.014000000000000012
"Lopez, Otto","672640","2026","583","473",0.305,0.282,0.02300000000000002,0.442,0.422,0.020000000000000018,0.339,0.324,0.015000000000000013
"Aranda, Jonathan","666018","2026","583","379",0.277,0.262,0.015000000000000013,0.419,0.446,-0.027000000000000024,0.344,0.349,-0.0050000000000000044
"Ohtani, Shohei","660271","2026","582","360",0.28,0.292,-0.011999999999999955,0.529,0.563,-0.03399999999999992,0.383,0.402,-0.019000000000000017
"Ward, Taylor","621493","2026","581","355",0.229,0.243,-0.013999999999999985,0.319,0.366,-0.046999999999999986,0.317,0.337,-0.020000000000000018
"Perdomo, Geraldo","672695","2026","580","423",0.255,0.259,-0.0040000000000000036,0.373,0.35,0.02300000000000002,0.332,0.33,0.0020000000000000018
"Turang, Brice","668930","2026","578","360",0.253,0.25,0.0030000000000000027,0.425,0.421,0.0040000000000000036,0.339,0.336,0.0030000000000000027
"Burleson, Alec","676475","2026","578","428",0.288,0.296,-0.008000000000000007,0.476,0.529,-0.05300000000000005,0.359,0.38,-0.02100000000000002
"Machado, Manny","592518","2026","578","387",0.22,0.249,-0.028999999999999998,0.405,0.425,-0.019999999999999962,0.311,0.332,-0.02100000000000002
"Edwards, Xavier","669364","2026","574","432",0.282,0.261,0.020999999999999963,0.376,0.361,0.015000000000000013,0.327,0.313,0.014000000000000012
"Lile, Daylen","695734","2026","573","423",0.257,0.262,-0.0050000000000000044,0.443,0.445,-0.0020000000000000018,0.325,0.33,-0.0050000000000000044
"Freeman, Freddie","518692","2026","572","416",0.304,0.3,0.0040000000000000036,0.461,0.483,-0.021999999999999964,0.366,0.373,-0.007000000000000006
"Walker, Jordan","691023","2026","572","386",0.285,0.273,0.011999999999999955,0.496,0.483,0.013000000000000012,0.363,0.352,0.01100000000000001
